itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate,audittype
34825,RAJABIMA CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,RAJABIMA LANKA (PVT) LTD,RAJABIMA,PLPCH,CHICKEN,,50,GM,50.00 GM,201507,1
34826,RAJABIMA CURRY FLAVOUR 50 GM,10,SOYA MEAT,RAJABIMA LANKA (PVT) LTD,RAJABIMA,PLPCH,CURRY,,50,GM,50.00 GM,201509,1
34828,RAJABIMA CUTTLE FISH FLAVOUR 50 GM,10,SOYA MEAT,RAJABIMA LANKA (PVT) LTD,RAJABIMA,PLPCH,CUTTLE FISH,,50,GM,50.00 GM,201507,1
34829,RAJABIMA POLOS FLAVOUR 50 GM,10,SOYA MEAT,RAJABIMA LANKA (PVT) LTD,RAJABIMA,PLPCH,POLOS,,50,GM,50.00 GM,201808,1
34830,RAJABIMA PRAWN FLAVOUR 50 GM,10,SOYA MEAT,RAJABIMA LANKA (PVT) LTD,RAJABIMA,PLPCH,PRAWN,,50,GM,50.00 GM,201508,1
34831,RAJA SOYA WILDBORE FLAVOR 70 GM,10,SOYA MEAT,RAJA FOOD PRODUCTS,RAJA SOY,PLPCH,WILDBORE,,70,GM,70.00 GM,201506,1
34833,RAJA SOYA CURRY FLAVOUR 40 GM,10,SOYA MEAT,RAJA FOOD PRODUCTS,RAJA SOY,PLPCH,CURRY,,40,GM,40.00 GM,201912,1
34835,RAJARATA CURRY FLAVOUR 70 GM,10,SOYA MEAT,RAJARATA LANKA (PVT) LTD,RAJARATA,PLPCH,CURRY,,70,GM,70.00 GM,201101,1
34836,RAN SOYA CHICKEN FLAVOR 50 GM,10,SOYA MEAT,RANBIMA LANKA INDUSTRIAL,RAN SOYA,PLPCH,CHICKEN,,50,GM,50.00 GM,201310,1
34837,RAN SOYA COUNTRY CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,RANBIMA LANKA INDUSTRIAL,RAN SOYA,PLPCH,COUNTRY CHICKEN,,50,GM,50.00 GM,201605,1
34838,RAN SOYA CURRY FLAVOUR 50 GM,10,SOYA MEAT,RANBIMA LANKA INDUSTRIAL,RAN SOYA,PLPCH,CURRY,,50,GM,50.00 GM,201309,1
34839,RAN SOYA LAKE FISH FLAVOUR 50 GM,10,SOYA MEAT,RANBIMA LANKA INDUSTRIAL,RAN SOYA,PLPCH,LAKE FISH,,50,GM,50.00 GM,201309,1
34840,RAN SOYA MUTTON FLAVOUR 50 GM,10,SOYA MEAT,RANBIMA LANKA INDUSTRIAL,RAN SOYA,PLPCH,MUTTON,,50,GM,50.00 GM,201308,1
34841,RAN SOYA POLOS FLAVOUR 50 GM,10,SOYA MEAT,RANBIMA LANKA INDUSTRIAL,RAN SOYA,PLPCH,POLOS,,50,GM,50.00 GM,201309,1
34842,RAN SOYA PRAWN FLAVOUR 50 GM,10,SOYA MEAT,RANBIMA LANKA INDUSTRIAL,RAN SOYA,PLPCH,PRAWN,,50,GM,50.00 GM,201309,1
34843,RAN SOYA WILD MEAT FLAVOUR 50 GM,10,SOYA MEAT,RANBIMA LANKA INDUSTRIAL,RAN SOYA,PLPCH,WILD MEAT,,50,GM,50.00 GM,201603,1
34845,RAN SOY CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,CHICKEN,,50,GM,50.00 GM,201512,1
34846,RAN SOY CHICKEN FLAVOUR 60 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,CHICKEN,,60,GM,60.00 GM,201304,1
34848,RAN SOY CURRY CHICKEN FLAVOR 60 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,CURRY CHICKEN,,60,GM,60.00 GM,202003,1
34850,RAN SOY CURRY FLAVOUR 40 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,CURRY,,40,GM,40.00 GM,202006,1
34851,RAN SOY CURRY FLAVOUR 50 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,CURRY,,50,GM,50.00 GM,201304,1
34854,RAN SOY FISH FLAVOUR 60 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,FISH,,60,GM,60.00 GM,201510,1
34855,RAN SOY MALDIVE FISH FLAVOUR 70 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,MALDIVE FISH,,70,GM,70.00 GM,201902,1
34858,RAN SOY PRAWNS FLAVOUR 50 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,PRAWN,,50,GM,50.00 GM,201608,1
34859,RAN SOY PRAWNS FLAVOUR 60 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,PRAWN,,60,GM,60.00 GM,201512,1
34860,RAN SOY SAMBUR MEAT FLAVOUR 70 GM,10,SOYA MEAT,RAN FOOD PRODUCTS,RAN SOY,PLPCH,SAMBUR MEAT,,70,GM,70.00 GM,201711,1
34861,RANMUTHU CHICKEN FLAVOUR 40 GM(RANMUTHU PRODUCTS),10,SOYA MEAT,RANMUTHU PRODUCTS,RANMUTHU,PLPCH,CHICKEN,,40,GM,40.00 GM,201612,1
34863,RANMUTHU CHICKEN FLAVOUR 50 GM(RANMUTHU PRODUCTS),10,SOYA MEAT,RANMUTHU PRODUCTS,RANMUTHU,PLPCH,CHICKEN,,50,GM,50.00 GM,201405,1
34865,RANVAN CHICKEN SOYA MEAT 50 GM,10,SOYA MEAT,RANVAN FOOD PRODUCTS (PVT) LTD,RANVAN,PLPCH,CHICKEN,,50,GM,50.00 GM,201511,1
34866,RANVAN COUNTRY CHICKEN FLAVOUR 70 GM,10,SOYA MEAT,RANVAN FOOD PRODUCTS (PVT) LTD,RANVAN,PLPCH,COUNTRY CHICKEN,,70,GM,70.00 GM,201708,1
34868,RANVAN POLOS FLAVOUR 50 GM,10,SOYA MEAT,RANVAN FOOD PRODUCTS (PVT) LTD,RANVAN,PLPCH,POLOS,,50,GM,50.00 GM,201604,1
34869,RANVAN POLOS FLAVOUR 70 GM,10,SOYA MEAT,RANVAN FOOD PRODUCTS (PVT) LTD,RANVAN,PLPCH,POLOS,,70,GM,70.00 GM,201705,1
34873,RANWAN CURRY FLAVOUR 40 GM,10,SOYA MEAT,RANVAN FOOD PRODUCTS (PVT) LTD,RANVAN,PLPCH,CURRY,,40,GM,40.00 GM,202002,1
34874,KINGS BRAND CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,RAN WIJAYA MARKETING,KINGS BRAND,PLPCH,CHICKEN,,50,GM,50.00 GM,201510,1
34877,RASAKA DAPPA ROASTED CHICKEN 80 GM,10,SOYA MEAT,RASAKA FOOD PRODUCTS,RASAKA,PLPCH,ROASTED CHICKEN,,80,GM,80.00 GM,201812,1
34886,RASAMADURA PRAWN FLAVOUR 60 GM,10,SOYA MEAT,RASAMADURA FOOD,RASAMADURA,PLPCH,PRAWN,,60,GM,60.00 GM,201308,1
34887,RASAMUTHU CHICKEN SOYA 50 GM,10,SOYA MEAT,RASAMUTHU FOOD PRODUCTS,RASAMUTHU,PLPCH,CHICKEN,,50,GM,50.00 GM,201707,1
34888,RASAMUTHU CURRY SOYA 35 GM,10,SOYA MEAT,RASAMUTHU FOOD PRODUCTS,RASAMUTHU,PLPCH,CURRY,,35,GM,35.00 GM,202009,1
34889,RASAMUTHU CURRY SOYA 40 GM,10,SOYA MEAT,RASAMUTHU FOOD PRODUCTS,RASAMUTHU,PLPCH,CURRY,,40,GM,40.00 GM,201410,1
34890,RASAMUTHU CUTTLE FISH SOYA 50 GM,10,SOYA MEAT,RASAMUTHU FOOD PRODUCTS,RASAMUTHU,PLPCH,CUTTLE FISH,,50,GM,50.00 GM,201707,1
34891,RASAMUTHU POLOS AMBULA SOYA 50 GM,10,SOYA MEAT,RASAMUTHU FOOD PRODUCTS,RASAMUTHU,PLPCH,POLOS,,50,GM,50.00 GM,201705,1
34892,RASAMUTHU PRAWN SOYA 50 GM,10,SOYA MEAT,RASAMUTHU FOOD PRODUCTS,RASAMUTHU,PLPCH,PRAWN,,50,GM,50.00 GM,201707,1
34895,RASOJA CHICKEN 50 GM,10,SOYA MEAT,RASOJA FOOD PRODUCTS,RASOJA,PLPCH,CHICKEN,,50,GM,50.00 GM,202008,1
34896,RASOJA CURRY SOYA MEAT 50 GM,10,SOYA MEAT,RASOJA FOOD PRODUCTS,RASOJA,PLPCH,CURRY,,50,GM,50.00 GM,202008,1
34897,RASOJA CUTTLE FISH 50 GM,10,SOYA MEAT,RASOJA FOOD PRODUCTS,RASOJA,PLPCH,CUTTLE FISH,,50,GM,50.00 GM,202008,1
34898,RASOJA PRAWN 50 GM,10,SOYA MEAT,RASOJA FOOD PRODUCTS,RASOJA,PLPCH,PRAWN,,50,GM,50.00 GM,202008,1
34905,REKHA CHICKEN FLAVOUR 60 GM,10,SOYA MEAT,REKHA INDUSTRIES,REKHA,PLPCH,CHICKEN,,60,GM,60.00 GM,201304,1
34907,CAPTAIN CHICKEN FLAVOUR BUDGET PACK 50 GM,10,SOYA MEAT,SHAW WALLACE CEYLON LTD,CAPTAIN,PLPCH,CHICKEN,,50,GM,50.00 GM,201308,1
34914,RIGHT LANKA CHICKEN FLAVOUR 40 GM,10,SOYA MEAT,RIGHT LANKA PRODUCTS,RIGHT LANKA,PLPCH,CHICKEN,,40,GM,40.00 GM,201602,1
34915,RIGHT LANKA CHICKEN SOYA 50 GM,10,SOYA MEAT,RIGHT LANKA PRODUCTS,RIGHT LANKA,PLPCH,CHICKEN,,50,GM,50.00 GM,201311,1
34919,RITIGALA CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,CHICKEN,,50,GM,50.00 GM,201910,1
34920,RITIGALA CHICKEN FLAVOUR 70 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,CHICKEN,,70,GM,70.00 GM,201608,1
34921,RITIGALA CURRY FLAVOUR 40 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,CURRY,,40,GM,40.00 GM,202001,1
34922,RITIGALA CURRY FLAVOUR 50 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,CURRY,,50,GM,50.00 GM,201507,1
34923,RITIGALA CURRY FLAVOUR 70 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,CURRY,,70,GM,70.00 GM,202006,1
34926,RITIGALA CUTTLE FISH FLAVOUR 70 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,CUTTLE FISH,,70,GM,70.00 GM,201609,1
34927,RITIGALA DADAMAS PANCHA 50 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,DADAMAS,,50,GM,50.00 GM,202002,1
34929,RITIGALA KIRI MALU FLAVOUR 50 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,KIRI MALU,,50,GM,50.00 GM,202001,1
34930,RITIGALA KIRI MALU FLAVOUR 70 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,KIRI MALU,,70,GM,70.00 GM,202006,1
34931,RITIGALA MADAM AS PANCHA RITIGALA 50 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,REGULAR,,50,GM,50.00 GM,201910,1
34935,RITIGALA PRAWNS FLAVOUR 70 GM,10,SOYA MEAT,RITIGALA PRODUCTS (PVT) LTD,RITIGALA,PLPCH,PRAWN,,70,GM,70.00 GM,201608,1
34939,RUDIL CHICKEN 50 GM,10,SOYA MEAT,RUDIL PRODUCTS,RUDIL,PLPCH,CHICKEN,,50,GM,50.00 GM,201303,1
34944,RUDIL WILD MEAT 70 GM,10,SOYA MEAT,RUDIL PRODUCTS,RUDIL,PLPCH,WILD MEAT,,70,GM,70.00 GM,202010,1
34946,RUHUNU CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,RUHUNU FOOD PRODUCTS,RUHUNU,PLPCH,CHICKEN,,50,GM,50.00 GM,201505,1
34947,RUHUNU CURRY FLAVOUR 50 GM,10,SOYA MEAT,RUHUNU FOOD PRODUCTS,RUHUNU,PLPCH,CURRY,,50,GM,50.00 GM,201510,1
34948,RUHUNU CUTTLE FISH FLAVOUR 50 GM,10,SOYA MEAT,RUHUNU FOOD PRODUCTS,RUHUNU,PLPCH,CUTTLE FISH,,50,GM,50.00 GM,201511,1
34959,SAHARA CHICKEN FLAVOUR BUDGET PACK 50 GM,10,SOYA MEAT,SAHARA FOOD PRODUCTS,SAHARA,PLPCH,CHICKEN,,50,GM,50.00 GM,201403,1
34961,SAHARA CURRY FLAVOUR 40 GM,10,SOYA MEAT,SAHARA FOOD PRODUCTS,SAHARA,PLPCH,CURRY,,40,GM,40.00 GM,201406,1
34962,SAHARA CURRY FLAVOUR 45 GM,10,SOYA MEAT,SAHARA FOOD PRODUCTS,SAHARA,PLPCH,CURRY,,45,GM,45.00 GM,201910,1
34964,SAHARA CUTTLE FISH FLAVOR BUDGET PACK 50 GM,10,SOYA MEAT,SAHARA FOOD PRODUCTS,SAHARA,PLPCH,CUTTLE FISH,,50,GM,50.00 GM,201405,1
34965,SAHARA POLOS FLAVOUR BUDGET PACK 50 GM,10,SOYA MEAT,SAHARA FOOD PRODUCTS,SAHARA,PLPCH,POLOS,,50,GM,50.00 GM,201405,1
34966,SAHARA PRAWN FLAVOR BUDGET PACK 60 GM,10,SOYA MEAT,SAHARA FOOD PRODUCTS,SAHARA,PLPCH,PRAWN,,60,GM,60.00 GM,202001,1
34967,SAHARA PRAWN FLAVOUR 50 GM,10,SOYA MEAT,SAHARA FOOD PRODUCTS,SAHARA,PLPCH,PRAWN,,50,GM,50.00 GM,201406,1
34969,SAHASRI FISH FLAVOUR 45 GM,10,SOYA MEAT,SAHASRI INDRUSTRIES,SAHASRI,PLPCH,FISH,,45,GM,45.00 GM,202002,1
34970,SAHASRI LAKE CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,SAHASRI INDRUSTRIES,SAHASRI,PLPCH,CHICKEN,,50,GM,50.00 GM,202006,1
34972,SAHASRI MUTTON FLAVOUR 50 GM,10,SOYA MEAT,SAHASRI INDRUSTRIES,SAHASRI,PLPCH,MUTTON,,50,GM,50.00 GM,201908,1
34973,SAHASRI MUTTON FLAVOUR BUDGET PACK 45 GM,10,SOYA MEAT,SAHASRI INDRUSTRIES,SAHASRI,PLPCH,MUTTON,,45,GM,45.00 GM,201903,1
34974,SAHASRI POLOS FLAVOUR 50 GM,10,SOYA MEAT,SAHASRI INDRUSTRIES,SAHASRI,PLPCH,POLOS,,50,GM,50.00 GM,201803,1
34976,RICH CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,SALIYA & SONS SUPPLIERS (PVT) LTD,RICH,PLPCH,CHICKEN,,50,GM,50.00 GM,201901,1
34983,SUN CURRY FLAVOUR 50 GM,10,SOYA MEAT,SAMAN GRINDING MILLS,SUN,PLPCH,CURRY,,50,GM,50.00 GM,201304,1
34984,SUN CURRY FLAVOUR 65 GM,10,SOYA MEAT,SAMAN GRINDING MILLS,SUN,PLPCH,CURRY,,65,GM,65.00 GM,201303,1
34986,SAMARA CHICKEN FLAVOUR 70 GM,10,SOYA MEAT,SAMARA FOOD PRODUCTS,SAMARA,PLPCH,CHICKEN,,70,GM,70.00 GM,201310,1
34987,SAMARA CURRY 40 GM,10,SOYA MEAT,SAMARA FOOD PRODUCTS,SAMARA,PLPCH,CURRY,,40,GM,40.00 GM,202007,1
34988,SAMARA CURRY 50 GM,10,SOYA MEAT,SAMARA FOOD PRODUCTS,SAMARA,PLPCH,CURRY,,50,GM,50.00 GM,201301,1
34989,SAMARA CURRY FL 70 GM,10,SOYA MEAT,SAMARA FOOD PRODUCTS,SAMARA,PLPCH,CURRY,,70,GM,70.00 GM,200905,1
34990,SAMARA CUTTLE FISH FLAVOUR 70 GM,10,SOYA MEAT,SAMARA FOOD PRODUCTS,SAMARA,PLPCH,CUTTLE FISH,,70,GM,70.00 GM,201402,1
34991,SAMARA GARLIC 70 GM,10,SOYA MEAT,SAMARA FOOD PRODUCTS,SAMARA,PLPCH,GARLIC,,70,GM,70.00 GM,202008,1
34992,SAMARA PRAWN FLAVOURED 70 GM,10,SOYA MEAT,SAMARA FOOD PRODUCTS,SAMARA,PLPCH,PRAWN,,70,GM,70.00 GM,201311,1
34993,SAMARA ROASTED CHICKAN FLAVOUR 70 GM,10,SOYA MEAT,SAMARA FOOD PRODUCTS,SAMARA,PLPCH,ROASTED CHICKEN,,70,GM,70.00 GM,201402,1
34995,SAMAGI CHICKEN FLAVOUR SOYA 50 GM,10,SOYA MEAT,SAMAGI BROTHERS COMPANY,SAMAGI,PLPCH,CHICKEN,,50,GM,50.00 GM,201702,1
34996,SAMAGI CHICKEN FLAVOUR SOYA 70 GM,10,SOYA MEAT,SAMAGI BROTHERS COMPANY,SAMAGI,PLPCH,CHICKEN,,70,GM,70.00 GM,201701,1
34997,SAMAGI CURRY FLAVOUR SOYA 70 GM,10,SOYA MEAT,SAMAGI BROTHERS COMPANY,SAMAGI,PLPCH,CURRY,,70,GM,70.00 GM,201701,1
34998,SAMAGI CURRY SOYA 50 GM,10,SOYA MEAT,SAMAGI BROTHERS COMPANY,SAMAGI,PLPCH,CURRY,,50,GM,50.00 GM,201612,1
35002,SAMAGI POLOS CURRY SOYA 50 GM,10,SOYA MEAT,SAMAGI BROTHERS COMPANY,SAMAGI,PLPCH,POLOS,,50,GM,50.00 GM,201901,1
35008,SANIRU CURRY SOYA 50 GM,10,SOYA MEAT,SANIRU PRODUCTS,SANIRU,PLPCH,CURRY,,50,GM,50.00 GM,201502,1
35012,SAYURI CHICKEN SOYA 35 GM,10,SOYA MEAT,SAYURI PRODUCTS,SAYURI,PLPCH,CHICKEN,,35,GM,35.00 GM,202007,1
35022,CAPTAIN (SHAW WALLACE CEYLON) CHICKEN SOYA 50 GM,10,SOYA MEAT,SHAW WALLACE CEYLON LTD,CAPTAIN,PLPCH,CHICKEN,,50,GM,50.00 GM,201310,1
35023,CAPTAIN (SHAW WALLACE CEYLON) CURRY FLAVOUR 50 GM,10,SOYA MEAT,SHAW WALLACE CEYLON LTD,CAPTAIN,PLPCH,CURRY,,50,GM,50.00 GM,201310,1
35024,CAPTAIN (SHAW WALLACE CEYLON) CUTTLE FISH FLAVOUR 50 GM,10,SOYA MEAT,SHAW WALLACE CEYLON LTD,CAPTAIN,PLPCH,CUTTLE FISH,,50,GM,50.00 GM,201310,1
35025,CAPTAIN (SHAW WALLACE CEYLON) FISH FLAVOUR 50 GM,10,SOYA MEAT,SHAW WALLACE CEYLON LTD,CAPTAIN,PLPCH,FISH,,50,GM,50.00 GM,201311,1
35026,RENUKA (SHAW WALLACE CEYLON) SOYA FISH FLAVOUR 50 GM,10,SOYA MEAT,SHAW WALLACE CEYLON LTD,RENUKA,PLPCH,FISH,,50,GM,50.00 GM,202001,1
35027,RENUKA (SHAW WALLACE CEYLON) SOYA PRAWN FLAVOUR 50 GM,10,SOYA MEAT,SHAW WALLACE CEYLON LTD,RENUKA,PLPCH,PRAWN,,50,GM,50.00 GM,202001,1
35028,RENUKA (SHAW WALLACE CEYLON) SOYA PROTEIN FLAVOUR 50 GM,10,SOYA MEAT,SHAW WALLACE CEYLON LTD,RENUKA,PLPCH,REGULAR,,50,GM,50.00 GM,201911,1
35032,SIYANERASA CHICKEN FLAVOUR 70 GM,10,SOYA MEAT,SIYANERASA FOOD PRODUCTS,SIYANERASA,PLPCH,CHICKEN,,70,GM,70.00 GM,201808,1
35033,SIYANERASA CUTTLE FISH SOYA 70 GM,10,SOYA MEAT,SIYANERASA FOOD PRODUCTS,SIYANERASA,PLPCH,CUTTLE FISH,,70,GM,70.00 GM,201806,1
35036,SIHINA CHICKEN CURRY SOYA 35 GM,10,SOYA MEAT,SIHINA PRODUCTS,SIHINA,PLPCH,CHICKEN,,35,GM,35.00 GM,202002,1
35037,SITHUMI CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,SITHUMI PRODUCTS,SITHUMI,PLPCH,CHICKEN,,50,GM,50.00 GM,201308,1
35039,SITHUMI PRAWN FLAVOUR 50 GM,10,SOYA MEAT,SITHUMI PRODUCTS,SITHUMI,PLPCH,PRAWN,,50,GM,50.00 GM,201307,1
35044,SUDHAM CURRY FLAVOUR 50 GM,10,SOYA MEAT,SUDHAM FOOD PRODUCTS,SUDHAM,PLPCH,CURRY,,50,GM,50.00 GM,201304,1
35051,SUMUDU CURRY FLAVOUR 45 GM,10,SOYA MEAT,SUMUDU PRODUCTS,SUMUDU,PLPCH,CURRY,,45,GM,45.00 GM,202008,1
35054,SUNERA CHICKEN FLAVOUR 60 GM,10,SOYA MEAT,SUNERA MARKETING,SUNERA,PLPCH,CHICKEN,,60,GM,60.00 GM,201205,1
35056,SUNERA CURRY FLAVOUR 40 GM,10,SOYA MEAT,SUNERA MARKETING,SUNERA,PLPCH,CURRY,,40,GM,40.00 GM,201212,1
35063,SUNERA PRAWN FLAVOUR 60 GM,10,SOYA MEAT,SUNERA MARKETING,SUNERA,PLPCH,PRAWN,,60,GM,60.00 GM,201205,1
35067,SUNIL CHICKEN SOYA MEAT 50 GM,10,SOYA MEAT,SUNIL GRINDING MILLS,SUNIL,PLPCH,CHICKEN,,50,GM,50.00 GM,201509,1
35068,SUNIL CURRY SOYA MEAT 50 GM,10,SOYA MEAT,SUNIL GRINDING MILLS,SUNIL,PLPCH,CURRY,,50,GM,50.00 GM,201503,1
35077,DINRU DAIYA WELAPU DADA MAS FLAVOUR 70 GM,10,SOYA MEAT,SALIYA & SONS SUPPLIERS (PVT) LTD,DINRU,PLPCH,DADAMAS,,70,GM,70.00 GM,201903,1
35098,TF ALAKOLA AMBULA FLAVOUR 50 GM,10,SOYA MEAT,THAKSHI FOODS PRODUCTS,TF,PLPCH,ALAKOLA AMBULA,,50,GM,50.00 GM,201909,1
35101,TF CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,THAKSHI FOODS PRODUCTS,TF,PLPCH,CHICKEN,,50,GM,50.00 GM,201812,1
35102,TF CHICKEN FLAVOUR SOYA MEAT 40 GM,10,SOYA MEAT,THAKSHI FOODS PRODUCTS,TF,PLPCH,CHICKEN,,40,GM,40.00 GM,202002,1
35103,TF CURRY FLAVOUR 40 GM,10,SOYA MEAT,THAKSHI FOODS PRODUCTS,TF,PLPCH,CURRY,,40,GM,40.00 GM,201910,1
35104,TF CURRY FLAVOUR 45 GM,10,SOYA MEAT,THAKSHI FOODS PRODUCTS,TF,PLPCH,CURRY,,45,GM,45.00 GM,201511,1
35105,TF PRAWNS FLAVOUR 40 GM,10,SOYA MEAT,THAKSHI FOODS PRODUCTS,TF,PLPCH,PRAWN,,40,GM,40.00 GM,201908,1
35106,TF SOYA MEAT BUDGET PACK 40 GM,10,SOYA MEAT,THAKSHI FOODS PRODUCTS,TF,PLPCH,REGULAR,,40,GM,40.00 GM,201808,1
35108,THALI CHICKEN FLAVOUR 70 GM,10,SOYA MEAT,THALI FOOD PRODUCTS,THALI,PLPCH,CHICKEN,,70,GM,70.00 GM,201802,1
35109,THALI CURRY FLAVOUR 40 GM,10,SOYA MEAT,THALI FOOD PRODUCTS,THALI,PLPCH,CURRY,,40,GM,40.00 GM,201907,1
35115,THEJA CURRY 40 GM (THEJA FOOD),10,SOYA MEAT,THEJA FOOD PRODUCTS,THEJA,PLPCH,CURRY,,40,GM,40.00 GM,202002,1
35116,HIRU COUNTRY CHICKEN FLAVOUR 60 GM (THILAKARATHNA PRODUCTS),10,SOYA MEAT,THILAKARATHNA PRODUCTS,HIRU,PLPCH,COUNTRY CHICKEN,,60,GM,60.00 GM,201504,1
35117,HIRU CURRY SOYA MEAT 50 GM (THILAKARATHNA PRODUCTS),10,SOYA MEAT,THILAKARATHNA PRODUCTS,HIRU,PLPCH,CURRY,,50,GM,50.00 GM,202007,1
35120,HIRU DADAMAS FLAVOUR 70 GM (THILAKARATHNA PRODUCTS),10,SOYA MEAT,THILAKARATHNA PRODUCTS,HIRU,PLPCH,DADAMAS,,70,GM,70.00 GM,201905,1
35121,HIRU DADAMAS PANCHA SOYA MEAT 60 GM (THILAKARATHNA PRODUCTS),10,SOYA MEAT,THILAKARATHNA PRODUCTS,HIRU,PLPCH,DADAMAS,,60,GM,60.00 GM,201710,1
35123,HIRU MALDIVE FISH FLAVOUR 60 GM (THILAKARATHNA PRODUCTS),10,SOYA MEAT,THILAKARATHNA PRODUCTS,HIRU,PLPCH,MALDIVE FISH,,60,GM,60.00 GM,201607,1
35125,HIRU MALDIVE FISH FLAVOUR 90 GM (THILAKARATHNA PRODUCTS),10,SOYA MEAT,THILAKARATHNA PRODUCTS,HIRU,PLPCH,MALDIVE FISH,,90,GM,90.00 GM,202008,1
35131,HIRU SPECIAL SOYA MEAT 40 GM (THILAKARATHNA PRODUCTS),10,SOYA MEAT,THILAKARATHNA PRODUCTS,HIRU,PLPCH,REGULAR,,40,GM,40.00 GM,201501,1
35132,HIRU WILD MEAT 60 GM (THILAKARATHNA PRODUCTS),10,SOYA MEAT,THILAKARATHNA PRODUCTS,HIRU,PLPCH,WILD MEAT,,60,GM,60.00 GM,201411,1
35139,T.K.R CURRY FLAVOUR 40 GM,10,SOYA MEAT,T.K.R PRODUCTS,T.K.R,PLPCH,CURRY,,40,GM,40.00 GM,201605,1
35140,TOPLI SOYA MEAT 50 GM,10,SOYA MEAT,TOPLI FOOD PRODUCTS,TOPLI,PLPCH,REGULAR,,50,GM,50.00 GM,201711,1
35144,WELCOME CHICKEN 60 GM,10,SOYA MEAT,VENUS CONSOLIDATED LIMITED,WELCOME,PLPCH,CHICKEN,,60,GM,60.00 GM,201004,1
35149,WASANA CHICKEN 50 GM,10,SOYA MEAT,WASANA FOOD PRODUCTS,WASANA,PLPCH,CHICKEN,,50,GM,50.00 GM,201306,1
35164,WP CURRY FLAVOR 45 GM (WICKRAMASINGHA FOOD),10,SOYA MEAT,WICKRAMASINGHA FOOD PRODUCTS,WP,PLPCH,CURRY,,45,GM,45.00 GM,202008,1
35166,WIJAYA FISH FLAVOUR 60 GM,10,SOYA MEAT,WIJAYA PRODUCTS (PVT) LTD,WIJAYA,PLPCH,FISH,,60,GM,60.00 GM,201807,1
35167,SUOOPER CHICKEN FLAVOUR 50 GM,10,SOYA MEAT,WIJI TRADING COMPANY (PVT) LTD,SUOOPER,PLPCH,CHICKEN,,50,GM,50.00 GM,201406,1
35168,WISVA CHICKEN 50 GM,10,SOYA MEAT,WIJI TRADING COMPANY (PVT) LTD,WISVA,PLPCH,CHICKEN,,50,GM,50.00 GM,201302,1
35171,WISVA CURRY 50 GM,10,SOYA MEAT,WIJI TRADING COMPANY (PVT) LTD,WISVA,PLPCH,CURRY,,50,GM,50.00 GM,201303,1
35173,WISVA FISH FLAVOUR 50 GM,10,SOYA MEAT,WIJI TRADING COMPANY (PVT) LTD,WISVA,PLPCH,FISH,,50,GM,50.00 GM,201312,1
35175,WISVA MUSHROOM FLAVOUR 50 GM,10,SOYA MEAT,WIJI TRADING COMPANY (PVT) LTD,WISVA,PLPCH,MUSHROOM,,50,GM,50.00 GM,201401,1
35176,WISVA MUTTON FLAVOUR 50 GM,10,SOYA MEAT,WIJI TRADING COMPANY (PVT) LTD,WISVA,PLPCH,MUTTON,,50,GM,50.00 GM,201312,1
