DATE,PERIOD,AUDITYPE,STORECODE,DLRCODE,ITEMCODE,NEW_CODES,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE,CODE COMMENT,FLAG
13/11/2024,202411,3.0,1220100007,12201030152.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
13/11/2024,202411,3.0,1220100056,12201030140.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
13/11/2024,202411,3.0,1220100023,12201030087.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
13/11/2024,202411,3.0,2110203262,21102030229.0,1731222877542,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,1731222877542-surya nepal pvt ltd - nepal-surya fusion#3.png,RECODING,5
13/11/2024,202411,3.0,1220100036,12201030099.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
13/11/2024,202411,3.0,1220100024,12201030116.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,1731054475107-madhu products nepal-madhu#3.png,RECODING,5
18/11/2024,202411,3.0,1210100079,12101030022.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
18/11/2024,202411,3.0,1220100003,12201030162.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
18/11/2024,202411,3.0,1220100003,12201030162.0,1731055629590,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,,RECODING,5
18/11/2024,202411,3.0,1220100030,12201030091.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
18/11/2024,202411,2.0,128189766,31101020097.0,1731823571588,99765324,118,SINGAPORE BEVERAGE-NEPAL,LEMONZAAAAA NIMBU PANI,LEMONZAAAAA NIMBU PANI-LEMON PET 1500ML,190,1500 ML,PET,,1731823571588-singapore beverage-nepal-lemonzaaaaa nimbu pani#3.png,RECODING,5
18/11/2024,202411,3.0,1210101123,12101030094.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
18/11/2024,202411,3.0,1210100608,12101030162.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
18/11/2024,202411,3.0,1210101757,12101030223.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
18/11/2024,202411,3.0,1210101520,12101030156.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
18/11/2024,202411,3.0,1210102147,12101030220.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
18/11/2024,202411,3.0,1210100020,12101030026.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
18/11/2024,202411,3.0,1210102549,12101030191.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
18/11/2024,202411,3.0,1210102765,12101030221.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,,RECODING,5
18/11/2024,202411,3.0,1022153526929,22502030026.0,1731222877542,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,,RECODING,5
18/11/2024,202411,3.0,1210100769,12101030084.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,,RECODING,5
18/11/2024,202411,3.0,1210100651,12101030082.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
18/11/2024,202411,3.0,1220100001,12201030179.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
18/11/2024,202411,3.0,2110202347,21102030213.0,1731308020769,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,,RECODING,5
18/11/2024,202411,2.0,122332165,31101020087.0,1731481992502,99765325,118,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH,NIMBU FRESH-LEMON-LEMON PET 1500ML,190,1500ML,PET,Sales Deviation is OK,1731481992502-manakamana fruit - beverage-np-nimbu fresh#3.png,RECODING,5
19/11/2024,202411,3.0,1210102723,12101030227.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,,RECODING,5
19/11/2024,202411,3.0,1210102219,12101030217.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
19/11/2024,202411,3.0,1210101382,12101030105.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,,RECODING,5
19/11/2024,202411,3.0,1210102642,12101030099.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,,RECODING,5
19/11/2024,202411,3.0,1220102375,12201030189.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
19/11/2024,202411,3.0,1210101577,12101030100.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
19/11/2024,202411,3.0,2110100232,21101031571.0,1731937092881,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,1731937092881-surya nepal pvt ltd - nepal-surya fusion#3.png,RECODING,5
19/11/2024,202411,3.0,1031154915602,52201030027.0,1731308020769,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,,RECODING,5
19/11/2024,202411,3.0,1103132536656,52201030011.0,1731308020769,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,,RECODING,5
22/11/2024,202411,3.0,1220102346,12201030187.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102346,12201030187.0,1731055629590,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102379,12201030188.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102358,12201030190.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102358,12201030190.0,1731055629590,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102372,12201030159.0,1731055081538,99765327,124,VIKAS CHEMICALS NEPAL,SHUDH PLUS,SHUDH PLUS GUTKHA PPH 2G,5,2G,PPH,,1731055081538-vikas chemicals nepal-shudh plus#3.png,RECODING,5
22/11/2024,202411,3.0,1220102372,12201030159.0,1731055629590,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,1731055629590-deuti gutkha industries-megha shree premium#3.png,RECODING,5
22/11/2024,202411,3.0,1220102372,12201030159.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,32.5,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102403,12201030212.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102368,12201030163.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102369,12201030157.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220199002,12201030096.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1210102759,12101030212.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,,RECODING,5
22/11/2024,202411,3.0,2110100335,21101031333.0,1731937092881,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,,RECODING,5
22/11/2024,202411,3.0,2110100461,21101030995.0,1731937092881,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,,RECODING,5
22/11/2024,202411,3.0,2110100376,21101031341.0,1731937092881,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,,RECODING,5
22/11/2024,202411,3.0,2110100466,21101031687.0,1731937092881,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,,RECODING,5
22/11/2024,202411,3.0,1210102754,12101030206.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,,RECODING,5
22/11/2024,202411,3.0,1210102751,12101030202.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,,RECODING,5
22/11/2024,202411,3.0,1210102750,12101030201.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
22/11/2024,202411,3.0,1210100433,12101030087.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
22/11/2024,202411,3.0,2110100592,21101031853.0,1732178087869,99765328,105,GORKHA LAHARI PVT. LTD,CAPTAIN FILTER KING GOLD,CAPTAIN/20/HL/LUXURY/GORKHA LAHARI PVT. LTD/NEPAL,161,20,HL,New SKU,1732178087869-gorkha lahari pvt- ltd-captain filter king gold#3.png,RECODING,5
22/11/2024,202411,3.0,3110105409,31101030569.0,1732078989157,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM\2.20GM\PPHRS:5\DEUTI GUTKHA INDUSTRIES NEPAL,5,2.20GM,PPH,New SKU,1732078989157-deuti gutkha industries-megha shree premium#3.png,RECODING,5
22/11/2024,202411,3.0,3110104588,31101030561.0,1732078989157,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM\2.20GM\PPHRS:5\DEUTI GUTKHA INDUSTRIES NEPAL,5,2.20GM,PPH,New SKU,,RECODING,5
22/11/2024,202411,3.0,2110202671,21102030243.0,1731308020769,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,,RECODING,5
22/11/2024,202411,3.0,2110203255,21102030267.0,1731308020769,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,Any other reason,,RECODING,5
22/11/2024,202411,3.0,2110203255,21102030267.0,1732167511468,99765328,105,GORKHA LAHARI PVT.LTD.- NEPAL,CAPTAIN GOLD,CAPTAIN GOLD FILTER KINGS /HL/20 NOS,161.5,20 NOS,CBP,,1732167511468-gorkha lahari pvt-ltd-- nepal-captain gold#3.png,RECODING,5
22/11/2024,202411,3.0,1027181256386,22709030057.0,1732001702308,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION\20\NOSE\RS320,320,20 NOSE,KFT,Invoices not available,,RECODING,5
22/11/2024,202411,3.0,2110103214,21101031180.0,1732001904691,99765328,105,GORKHA LAHARI PVT.LTD.- NEPAL,CAPTAIN GOLD,CAPTAIN GOLD FILTER KINGS \20\RS161,161,20 NOSE,KFT,,1732001904691-gorkha lahari pvt-ltd-- nepal-captain gold#3.png,RECODING,5
22/11/2024,202411,3.0,2110103214,21101031180.0,1732001702308,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION\20\NOSE\RS320,320,20 NOSE,KFT,,1732001702308-surya nepal pvt ltd - nepal-surya fusion#3.png,RECODING,5
22/11/2024,202411,3.0,1210102753,12101030204.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,Any other reason,,RECODING,5
22/11/2024,202411,3.0,123578813,12303030028.0,1732152899034,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM-MEGHA SHREE-REGULAR-PPH 2.20GM,5,2.20GM,PPH,,,RECODING,5
22/11/2024,202411,3.0,122585143,12303030027.0,1732152899034,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM-MEGHA SHREE-REGULAR-PPH 2.20GM,5,2.20GM,PPH,,1732152899034-deuti gutkha industries-megha shree premium#3.png,RECODING,5
22/11/2024,202411,3.0,2110199002,21101030871.0,1731937092881,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,Invoices not available,,RECODING,5
22/11/2024,202411,3.0,2110100497,21101031647.0,1731937092881,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,,RECODING,5
22/11/2024,202411,3.0,1220102362,12201030173.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102404,12201030213.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,2.0,115334157,21102020003.0,1732088989459,99765329,134,T.R. INTERNATIONAL GROUP P.LTD-NPL,OXY PLUS,OXY-PLUS/PBT/750ML/MRP 45/T.R.INTERNATIONAL GROUP PVT.LTD.,45,750ML,PBT,,1732088989459-t-r- international group p-ltd-npl-oxy plus#3.png,RECODING,5
22/11/2024,202411,3.0,2110203242,21102030283.0,1731308020769,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,,,RECODING,5
22/11/2024,202411,3.0,2110203275,21102030219.0,1731308020769,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,HL 20 NOS,CBP,Any other reason,,RECODING,5
22/11/2024,202411,3.0,1210102739,12101030187.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
22/11/2024,202411,3.0,1210102303,12101030188.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
22/11/2024,202411,3.0,1210100776,12101030089.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
22/11/2024,202411,3.0,1210102732,12101030175.0,1731409450152,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU-SWEET SUPERI PPH-1.45 GM,3,1.45 GM.,PPH,,,RECODING,5
22/11/2024,202411,3.0,2110100276,21101031450.0,1731937092881,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,,RECODING,5
22/11/2024,202411,3.0,2110100240,21101031160.0,1731937092881,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20'S-KS,FTP,New SKU,,RECODING,5
22/11/2024,202411,3.0,1220102386,12201030158.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102386,12201030158.0,1731055629590,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM GUTKHA 2.20G,5,2.20G,PPH,,,RECODING,5
22/11/2024,202411,3.0,1220102363,12201030153.0,1731054475107,99765320,126,MADHU PRODUCTS NEPAL,MADHU,MADHU-MADHU-SWEET SUPARI PPH 1.45G,3,1.45G,PPH,,,RECODING,5
22/11/2024,202411,2.0,122167896,31101020073.0,1731481992502,99765325,118,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH,NIMBU FRESH-LEMON-LEMON PET 1500ML,190,1500ML,PET,,1731481992502-manakamana fruit - beverage-np-nimbu fresh#3.png,RECODING,5
22/11/2024,202411,3.0,2110100221,21101031397.0,1731222877542,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,,RECODING,5
22/11/2024,202411,3.0,2110100576,21101031789.0,1731222877542,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,,RECODING,5
26/11/2024,202411,3.0,1210102726,12101030169.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1030131823075,22502030035.0,1731222877542,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,,RECODING,5
26/11/2024,202411,3.0,1026152705465,22502030032.0,1731222877542,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION/HL/20NOS/MRP320,320,20 NOS,KS,,,RECODING,5
26/11/2024,202411,3.0,1221105609678,22711030017.0,1732530969912,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,75-85MM,20,New SKU,,RECODING,5
26/11/2024,202411,3.0,1024125448681,22711030014.0,1732530969912,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,75-85MM,20,New SKU,,RECODING,5
26/11/2024,202411,3.0,1023135332474,22711030023.0,1732530969912,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,75-85MM,20,New SKU,,RECODING,5
26/11/2024,202411,3.0,1025135942643,22711030024.0,1732530969912,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,75-85MM,20,New SKU,,RECODING,5
26/11/2024,202411,3.0,1023152910154,22711030037.0,1732530969912,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,75-85MM,20,New SKU,,RECODING,5
26/11/2024,202411,3.0,1027131916993,22711030036.0,1732530969912,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,75-85MM,20,New SKU,1732530969912-surya nepal pvt ltd - nepal-surya fusion#3.png,RECODING,5
26/11/2024,202411,3.0,1210100226,12101030077.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210102738,12101030224.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1021193243682,21104030077.0,1732537658621,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20K'S,FLT,New SKU,,RECODING,5
26/11/2024,202411,3.0,1024134408901,21104030016.0,1732537658621,99765321,105,SURYA NEPAL PVT LTD - NEPAL,SURYA FUSION,SURYA FUSION,320,20K'S,FLT,New SKU,1732537658621-surya nepal pvt ltd - nepal-surya fusion#3.png,RECODING,5
26/11/2024,202411,3.0,122041029,12303030071.0,1732152899034,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM-MEGHA SHREE-REGULAR-PPH 2.20GM,5,2.20GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,121758224,12303030081.0,1732152899034,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM-MEGHA SHREE-REGULAR-PPH 2.20GM,5,2.20GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210102730,12101030173.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210102771,12101030228.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,Any other reason,,RECODING,5
26/11/2024,202411,3.0,1210101167,12101030057.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210101722,12101030157.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210101154,12101030035.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210102768,12101030225.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,2.0,132860456,31303020016.0,1732265998135,99765330,134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY-STRAWBERRY PBT 320 ML,99,320ML,PBT,,1732265998135-agro thai foods pvt ltd-nepal-juice jelly#3.png,RECODING,5
26/11/2024,202411,3.0,1210102757,12101030210.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,Any other reason,,RECODING,5
26/11/2024,202411,2.0,128203335,21401020022.0,1731303478705,99765322,134,RAYBOT SPRING'S MINERAL WATER-NEPAL,RAYBOT REFRESH,RAYBOT REFRESH-LITCHI-PBT-250ML,50,250 ML,PBT,,,RECODING,5
26/11/2024,202411,3.0,3110105415,31101030576.0,1732078989157,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM\2.20GM\PPHRS:5\DEUTI GUTKHA INDUSTRIES NEPAL,5,2.20GM,PPH,New SKU,,RECODING,5
26/11/2024,202411,2.0,123117800,31101020078.0,1731403137739,99765323,134,SURYADAYA DAIRY UDHYOG PVT LTD NEPAL,SURYADAYA ,SURYADAYA BADAM DRINK\180ML\CAN\RS:100\SURYADAYA DAIRY UDHYOG PVT LTD NEPAL,100,180ML,CAN,,,RECODING,5
26/11/2024,202411,3.0,123718421,12303030023.0,1732152899034,99765326,124,DEUTI GUTKHA INDUSTRIES,MEGHA SHREE PREMIUM,MEGHA SHREE PREMIUM-MEGHA SHREE-REGULAR-PPH 2.20GM,5,2.20GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210102221,12101030114.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210102762,12101030215.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210101553,12101030198.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,Any other reason,,RECODING,5
26/11/2024,202411,3.0,1210102205,12101030119.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
26/11/2024,202411,3.0,1210101590,12101030042.0,1732251636707,99765320,126,MADHU CHEMICAL COMPANY,MADHU,MADHU SWEET- SUPARI PPH 1.45 GM.,3,1.45GM,PPH,,,RECODING,5
